chinese_name,english_names,english_descriptions,csi_category
香甜汁,sliced chicken in sweet and tangy sauce,[],0
清炒大龙虾,sauteed lobster,[],0
避风塘铁公鸡,chicken wing with chilli garlic and herb,[],0
鲜蘑炒蜜豆,sauteed fresh mushrooms with sweetened beans,[],0
菜肉云吞,vegetarian crispy won ton,[],0
明炉烧鸭全,roast duck whole,[],0
肉酱豆腐,braised tofu with minced pork,[],0
干鸡丝,crispy shredded chicken,[],0
酸菜白肉,chinese pickled cabbage with pork belly casserole,[],0
清汤牛肉面,beef noodles,[],0
腐皮虾肠粉,prawn and crispy beancur,[],0
西蜀豆花,braised tofu with peanuts and pickles,[],0
凤城煎鱼脯,fried salted fish fillets,[],0
韩式炭烧黑豚肉,charcoal grilled beria pork in korean style s,[],0
韭菜饺子,chinese chive pot sticker dumpling with hot and sour sauce,[],0
脆皮乳猪,roasted crispy suckling pig,[],0
皇朝会烧腩仔,roasted crispy pork belly,[],0
斋锅贴,grilled vegetarian dumpling,[],0
酥皮蛋挞仔,taro croquette contain pork and shrimp,[],0
香菇鸡肉包,baozi stuffed with chicken and black mushrooms,[],0
凤眼秋波鸭包,deep-fried duck rolls and quail eggs,[],0
鲜菇炒牛肉,sauteed beef with fresh mushroom,[],0
椒盐鸡柳排骨鲜鱿大虾,salt and pepper chicken fillet spare rib squid and king prawn,[],0
五花肉炖萝卜皮,stewed pork belly with turnip peel,[],0
锅仔雪菜鲈鱼,stewed perch with preserved vegetable  ,[],0
煎银鳕鱼,pan-fried codish fillet ,[],0
咖喱牛肉煲,clay pot beef in curry sauce,[],0
铁板牛肉,beef steak served on sizzling iron plate ,[],0
姜焗蟹,baked crab with ginger and spring onion,[],0
油辔鱼球,stir fried shredded fish,[],0
果皇糕,baked fruit cake,[],0
日本和牛伴秘制酱汁,a slow cooked a wagyu with chef's special sauce,[],0
召盐鸡翼,salt and pepper chicken wings,[],0
芥兰蒜蓉清炒蚝油,kai an oyster sauces garlic stir fry,[],0
爆炒双脆,sauteed duck gizzard and pork tripe,[],0
剁椒鲈鱼,steamed sea bass with chopped chilli,[],0
锅仔番茄炖牛腩,home recipe stewed beef brisket & tomato in casserole,"['Beef Brisket, Carrots, Mushroom, Tomato']",0
竹挞烤平鱼,barbequed flatish on bamboo mat,[],0
鲈鱼加吉鱼鳟鱼,braised fish with green garlic sea bass/ mandarin/flatish/perch/,[],0
杂果凉粉,mixed fruit and sweet jelly,[],0
凤尾虾,butterfly king prawns,[],0
菜胆蚝油牛肉,sauteed sliced beef and green vegetable in oyster sauce,[],0
酥炸油条,fried dough stick v,[],0
生焗鱼头,braised fish head in casserole,[],0
核桃肉煲牛肉汤,beef soup with walnuts,[],0
老干妈小海蟹,velvet crab with grandma's sauce,[],0
香辣虾,spicy king prawn with sichuan pepper,[],0
古老猪肉球,sweet and sour pork in batter,[],0
士汁青口,fresh mussels in black bean sauce,[],0
猪肉虾仁云吞捞面,pork and prawn wontons with noodles,[],0
士召牛,beef with green pepper in black bean sauce,[],0
九王瑶柱羹,scallop thick soup,[],0
红烧骨,barbecue spare ribs,[],0
蛋挞,egg tart,[],0
醋溜蟹,sauteed crabs with sour sauce,[],0
菜远虾球,sauteed prawn balls with green vegetable,[],0
蒜蓉豆苗,sauteed pea sprouts with mashed garlic,[],0
面包蟹炒年糕,stir fried brown crab with korean rice cake,[],0
火腿辔菜炒饭,fried rice with diced ham & kimchi pickled vegetables,"['Egg, Rice, Ham, Kimchi (Pickled Vegetables)']",0
片供考出品以实物为准,the ictures are or reerence only subjec to the actual rct,[],0
豉汁凤爪饭,chicken feet in black bean sauce rice,[],0
蕃茄干奶油明虾球,sautéed creamy king prawns with dried tomatoes,[],0
青椒牛肉蛋炒饭,"stir-fried rice with egg, beef and green pepper",[],0
杏仁豆腐,almond jelly; Chilled Almond Pudding,[],0
酥炸蚵卷,crispy oyster rolls,[],0
青瓜鸡丁,sauteed diced chicken with cucumber,[],0
宫保猪肉丁,p kung po pork,[],0
凉拌青瓜,chinese style cucumber salad,[],0
葱爆羊肉,fried lamb with spring onion,[],0
彩椒炒火鸭柳,sauteed roast duck with bell pepper,[],0
青口豉汁姜葱辣炒啤酒,stir fried mussels with black bean sauce ginger and spring onion,['in Spicy Chilli Oil In Spicy Beer Sauce'],0
福寿炖燕窝,braised bird’s nest ,[],0
斋星洲米,vegetarian spicy vermicelli singapore style,['with Sesame'],0
腰果大虾,quick fried king prawn with cashewnuts,['48K'],0
酸辣蜇头花,hot and sour jellyish,[],0
锅底可选松茸清汤四川麻辣,veg platter chinese leaf pea sprouts baby pak choi,"['Soup Base Black Truffle Base Sichuan Spicy Base free', 'Chicken with Fish Maw Base Half whole']",0
杏汁芦荟木瓜,papaya with aloe and almond juice,[],0
蒜蓉煎巨虾,grilled gigantic king prawns with garlic and chilli,[],0
麻辣龙球煲,clay pot dover sole fillet in spicy ma lat style,[],0
芹香木耳,sauteed black fungus with celery,[],0
尖椒炒肥肠,sauteed pork intestines with hot pepper,[],0
猪肉香菇水饺,pork chinese mushroom dumplings,[],0
肉末茄子,Eggplant with mince pork; braised aubergine with mince pork,[],0
雪豆鸡,sauteed chicken with snow peas,[],0
干锅牛蹄筋,griddle cooked beef tendon,[],0
椒盐拼盘,salt and pepper platter,['Salt and Pepper Chicken Fillet Spare Ribs Squid and King Prawn'],0
烧椒皮蛋,chilli oil sauce cold dish,[],0
酱火鸭粒黄金蛋炒饭,xo golden egg fried rice with duck in xo sauce,[],0
鹿肉酥,venison puff,[],0
烧烤鲈鱼片,char-grilled perch fillet,[],0
珊瑚龙凤卷,dragon and phoenix roll,[],0
煮玉米,poached corn,[],0
杂菜炒面面,mixed vegetable chow mein,['Soft Crispy V'],0
鸡肉潮州粉,chicken chiu chow dumpling,[],0
辣子鸡丁饭,stir fried spicy chicken,[],0
水煮羊肉,stir fried lamb with spring onions with spicy cumin,[],0
酸菜鱼饭,fish with pickled cabbage,[],0
酸辣土豆丝细切术卜酸味唐辛子炒,stir fried beancurd slices,['WITH CHINESE CHIVES'],0
斋酸辣汤,vegetarian hot t sour soup,[],0
京葱爆羊牛肉,beijing hot wok sliced beef or mutton with spring onion,"['Beef or Mutton, Spring Onion, Soy Sauce']",0
葱油鸡,chicken with scallion oil,[],0
鸡米汤,chicken sweetcorn soup,[],0
虾仁炒饭,stir-fried rice with shrimp,[],0
香酱爆鸭丝,sauteed shredded duck in soy sauce,[],0
海鲜炒饭,Wok fried rice with assorted seafood; assorted seafood fried rice,[]; Cơm chiên hải sản,0
蒜蓉炒小白菜,stir fried mini pak chinese with garlic,[],0
小白菜蒜蓉清炒蚝油,pak choi oyster sauces garlic stir fry,['A93'],0
西柠锅鸭,fried breast of duck in lemon sauce,[],0
烤羊腿,roast lamb leg  ,[],0
干炒牛肉丝姜葱牛肉,crispy shredded beef with chilli,[],0
咖喱牛,beef curry,[],0
沙嗲虾球粉丝煲,braised king prawns and glass noodles in satay sauce,[],0
酱爆乳鸽脯,sauteed pigeon breast in xo sauce,[],0
蒜茸芥兰,sauteed chinese broccoli with mashed garlic ,[],0
中古鸡,sweet and sour chicken cantonese style,[],0
三鲜酸辣汤,three delicacies seafood hot & sour soup,"['King Prawn, Calamari, Scollop, Vinegar, Pepper']",0
香煎菜肉包,fried meat and vegetable bao,[],0
手工猪肉白菜水饺,tanyan in sweet glutinous,['Rice Wine'],0
金丝虾球,braised shrimp,[],0
酱香肉丝饭,shredded pork with soybean sauce,[],0
酱鸭翅,duck wings in brown sauce,[],0
香芒布丁,coconut moss dumplings with black sesame; Chinese mango pudding,[]; Pudding xoài,0
萝卜包,baozi stuffed with turnip,[],0
姜汁菠菜,ginger juice spinach,[''],0
双味软炸鲜贝,fried scallop in two flavors,[],0
鸡丝面肉丝面,wok fried shredded chicken fillet or pork with bean,['SPROUTS and DRIED MUSHROOM OODLES'],0
云吞汤面河粉乌冬,won ton in soup with noodle rice stick udon,[],0
小笼包,xiao long bao,[],0
椒香鳝段,sauteed eel with peppers,[],0
沙爹鳝球,fried eels with satay sauce,[],0
蒜茸蒸大虾,steamed prawns with minced garlic,[],0
泰式煮什菌,"boiled assorted mushrooms, thai style",[],0
蒜蓉炒冬瓜,stir fried sliced winter melon with garlic,[],0
蛋黄鸭卷,duck rolls with egg yolk,[],0
生煎鸭肉包,pan fried golden fragrant farm duck bun,[],0
斋鱼香茄子,vegetarian fish fragrant aubergine in hot pot,[],0
麻辣排骨饭,hot spicy ribs,[],0
花蟹蒸淮山,steamed blue crabs with c inese yam,[],0
辣炒墨鱼竹百叶,sauteed spicy cuttleish and tofu skin,[],0
咸蛋蒸黑豚肉饼,braised lamb shank in curry sauce s,[],0
腊肉红菜苔,sauteed preserved pork with preserved vegetables,[],0
沙茶鱼头煲,braised fish head with satay sauce in casserole,[],0
芽菜肉绍炒饭,egg fried rice with preserved vegetable and minced pork,[],0
清蒸猪脑,steamed pig brain,[],0
扬洲炒饭,yang chow fried rice,[],0
干煸四季豆豚挽肉豆炒幼,dry fried green beans,['WITH MINCED PORK'],0
菜肉红油抄手,pork and vegetable wontons,['in Spicy Sauce'],0
沙爹豆腐,tofu in satay and peanut sauce,[],0
蒜蓉西兰花饭,stir fried broccoli with garlic,[],0
冬虫草炖水鸭汤,double boiled chicken soup with fish maw,[],0
海鲜酸辣,hot and sour soup with seafood,[],0
煮鸡蛋,boiled egg,[],0
咖哩牛肉酥盒,curry beef puff,[],0
什锦冬瓜粒辔饭,rice with white gourd and assorted meat in soup,[],0
四川肉丝酸辣粉,szechuan style sour spicy shredded pork with sweet potato noodles,[],0
芝士番茄猪扒焗饭,pork chop tomato sauce with cheese baked rice,[],0
蒜香烤鱼四鱼,roast sea bass with garlicky sauce,[],0
苏格兰手切羊肉,canadian lobster sea bass blue crab king prawn fresh scallops,['Scottish Sliced Lamb'],0
香槟杨枝甘露,champagne mango cream with sago,[],0
怀旧珍珠鸡,lotus leaf rice with chicken and mushroom,[],0
姜葱焖活鲤鱼,braised live carp with ginger and spring onion,[],0
东来顺特制羊后腿,donglaishun special lamb slices from the back leg of lamb,[],0
椒汁云呢拿汁,"pan-fried superior steak with black pepper sauce, vanilla sauce",[],0
广式海鲜炒面,seafood chow mein cantonese style,[],0
蒜香椒盐肉排,deep-fried spare ribs with minced garlic and spiced salt,[],0
红油肘花,sliced pork joint with chilli oil sauce,[],0
豆豉豆腐,sauteed tofu in black bean sauce,[],0
粟米鲜蟹肉羹,classic prawn wonton soup,[],0
卤水豆腐,marinated tofu,[],0
杏片芥末虾球,wasabi prawns,[],0
三丝春卷,spring rolls stuffed with three delicacies,[],0
辔椒田鸡,sautéed frog's leg with pickled peppers,"[""Frog's Leg, with Pickled Peppers""]",0
木瓜炖官燕,stewed bird’s nest with papaya ,[],0
锅仔鸡汤菌,stewed mushrooms in chicken soup,[],0
剁椒仔鸡,baby chicken with chopped salted chillies,[],0
火锅套餐,hot pot set menu,[],0
铁板海鲜玉子豆腐,sizzling japanese egg tofu with assorted seafood,"['Japanese Egg Tofu, King Prawns, Scollop, Calamari, Pak Choi']",0
枸杞浓汁烩凤筋,braised chicken tendon with chinese wolfberry ,[],0
蟹皇蒸烧卖,pork and prawn dumplings topped with crab roe siu mai,[],0
小笋烧牛肉,braised beef with bamboo shoots,[],0
绿茶佛饼,green team pancake,[],0
沸腾鱼,boiled fish in chili oil,[],0
咕噜大虾,sweet and sour king prawn in batter,[],0
素菜汤面,noodle with vegetable in soup,[],0
梅花野菌饺,supreme vegetarian dumplings v,[],0
猪肉小笼包,xiao long bao,['Steamed dumplings with pork filling'],0
小葱拌豆腐,tofu with spring onions,[],0
鱼香茄子茄子辛味鱼介出汁炒,fish fragrant aubergines,[],0
鸿运蒸凤爪,steamed chicken feet ,[],0
炸奶皇包,deep fried custard bun,"['spicy dishes', 'nut dishes', 'ingredient', 'special dietary needs please notify the staff who will be happy to help', 'LYS textindd']",0
葱油叉烧酥,baked barbecue pork puff,[],0
白灼基围虾,boiled king prawns with soya sauce dip in shell,[],0
白汁烧裙边,stewed turtle rim in cream sauce,[],0
虾仔烧海参,sea cucumber with shrimp roe,[],0
凉拌猪肚,spicy pork tripe,[],0
香酥鸭荷叶夹,duck wrapped in lotus leaf,[],0
大白兔雪糕素食,white rabbit ice cream lolly,[],0
羊肉黑椒豉椒姜葱咖沙爹,sliced lamb in black pepper black bean ginger and spring onions curry satay sauce,[],0
蚝油鲜鱿,squid in oyster sauce,[],0
酥炸春卷仔,crispy mini spring rolls,[],0
古老鸡大虾,sweet and sour chicken prawn,[],0
鱼香牛肝菌,yuxiang boletus sauteed with spicy garlic sauce ,[],0
秘汁煎牛柳,sautéed fillet steak cubes with aubergine,[],0
火焰酱油炒饭,honeycomb-like fried rice with soy sauce flambèed with whiskey,"['Egg, Rice, Soy Sauce, Whiskey, Spring Onion']",0
鲍汁糯米鸡,mini glutinous rice with meat wrapped in lotus leaf,"['Please inform your host if you have any allergies food intolerances and or dietary requirements', 'V Vegetarian S Spicy Chef Recommendation']",0
川味香肠,"sausage, sichuan style",[],0
鸡肉香菇烧麦,chicken mushroom shaomai,[],0
四川凉面,deep fried pork with szechuan pepper corn,[],0
圣女果,cherry tomatoes,[],0
牛油虾,garlic butter prawns,[],0
焗肉排,baked spare ribs,[],0
百花酿鸭,k roast duck and prawns,[],0
陈皮牛肉,tangerine-flavored beef,[],0
双椒拌面,twin chilli mixed noodle-pickled red chitl grilled green chill minced pork,[],0
红烧家兔,braised rabbit with soy sauce,[],0
烧汁烩南野山菌,braised wild mushrooms in bbq sauce,[],0
咸鱼鸡豆腐煲,"salted fish, chicken and tofu in casserole ",[],0
特色手工饺子拼盘,mix pork dumplings platter,[],0
肥肠炒土豆片,special cooked pig intestines and potato,[],0
香脆炸雪糕,deep fried ice cream with honey syrup,[],0
筋头巴脑,beef offal,[],0
龙眼风味肠,sausage stuffed with salty egg,[],0
砂锅粉丝白菜豆腐煲,pork belly and frozen tofu with preserved mustard leave stew,[],0
咸蛋黄珍宝蟹,sauteed jumbo crab with salted egg yolk,[],0
烧味饭类,honey char siu with rice,[],0
水果醪糟,fermented glutinous rice soup with fruits,[],0
冬菇鸡汤,chicken and mushroom soup,[],0
素彭家豆腐,peng's beancurd,[],0
飘香辣子鸡,crispy diced chicken with red chilli,[],0
叉烧白切鸡,char siu and fragrant poached chicken and,[],0
鼓香炒淡口芝士,hakka paneer,[],0
炸圈饼,doughnut,[],0
飘香白饭,jasmine boiled rice,"['Jasmine, Rice']",0
考出品以实物准,the fictures are r reerence oly subject to the actual froduct,[],0
枸杞凉瓜,bitter melon with chinese wolfberry,[],0
四川风味辔菜,sichuanese pickled vegetables,[],0
素金菇炆伊面,enoki mushroom braised e fu noodle v,[],0
玉米鸡浓汤,sweet corn and chicken soup,[],0
湘之味甜酒汤圆,pork and chinese leaf dumpling in picked,[],0
姜葱爆牛肉,sauteed sliced beef with ginger and scallion,[],0
狮子头饭,rice with braised pork balls ,[],0
宫保鸡,kung po chicken,[],0
酱炒海茸百合,sauteed lily bulbs and seaweed with xo sauce,[],0
鸡炒面面脆面,chicken chow mein soft crispy,[],0
芝麻虾,sesame prawns on toast,[],0
姜葱炒带子,pan fried scallop with ginger and spring onion,[],0
铁板葱烧豆腐,tofu with scallion served on sizzling iron plate ,[],0
羊肉葱爆孜然,sliced lamb with spring onions,[],0
自制荷叶饼,home made pancake,[],0
海皇一品汤,stewed assorted seafood in casserole,[],0
老火炖汤每日例汤,chef special light soup of the day,['Temporary special'],0
桂花炒干贝,sauteed scallops with osmanthus,[],0
金肘菜胆炖散翅,stewed shark fin with green vegetables and pig knuckle,[],0
豉油鸡饭,marinated soy chicken,[],0
京东肉饼,jing dong recipe roast dough stuffed with minced pork,"['Dough, Minced Pork, Spring Onion, Ginger']",0
口蘑菜胆,sauteed green vegetable and mushrooms,[],0
红烧臭鳜鱼,anhui province red braised fermented wild seabass,[],0
豉油鸡,soya chicken,[],0
蒜蓉腐皮虾卷,deep fried crispy tofu rolls with prawn,[],0
四宝烤麸,marinated wheat gluten with peanuts and black fungus,[],0
龙虾葱蛋黄蒜蓉蒸,king prawns salty duck egg olk,"['Salt and Pepper Shell on Shell off', 'G6', 'Seasonal Price']",0
蚝皇叉烧饱,roast pork buns char siu bun,[],0
干锅香辣虾无克,griddle cooked squid tentacles,['L6'],0
沙爹粉丝牛腩煲,satay beef with vermicelli in pot,[],0
金沙大虾,king prawn with salted egg yolk,[],0
红糖冰粉,iced jelly with brown sugar syrup sweet fermented rice,[],0
沙爹带子,scallop in satay and peanut sauce,[],0
萝卜丝酥饼,pan-fried turnip pancake,[],0
左宗豆腐,general tsuo’s tofu,[],0
西汁猪扒,cantonese style pork chops,[],0
排骨拉面,hand-pulled noodle with spare ribs ,[],0
蚝皇鲜竹卷,steamed tofu skin rolls with oyster sauce,[],0
京葱鸡球,chilli chicken with spring onion,['Hot Bean Sauce'],0
红焖羊肉,braised lamb with soy sauce,[],0
海鲜炒面,mixed seafood fried noodle,[],0
豉椒鲜鱿饭,"rice topped with squid, peppers and black bean sauce ",[],0
扬州凤鹅,"steamed goose, yangzhou style",[],0
铁板孜然羊肉,lamb with cumin served on sizzling iron plate,[],0
擂茄子,pounded aubergines,[],0
爽口碧绿百叶,beef tripe with green vegetable,[],0
清炒芽菜,stir fried bean sprouts,[],0
白鳝豉汁蒸椒盐爆炒辣炒香辣,eels steamed with black bean sauce salt and pepper stir fried,['in Spicy chilli sauce deep fried with spicy Sichuan chilli and peppercorn'],0
盐水鹅肉,goose meat cooked in brine,[],0
金元鲍红烧肉,braised pork and abalone with soy sauce,[],0
碧绿叉烧肥肠,steamed rice rolls with bbq pork intestines and vegetables,[],0
芫爆素鳝,sauteed black mushrooms with coriander,[],0
香辣猪扒,hot and spicy pork chops,[],0
虾带子和尚鱼,king prawns fresh scallop monk fish,[],0
干煸四季豆饭,stir fried green beans with mince pork,[],0
木耳炒荷豆珠,stir fried mange tout baby corn and tree mushrooms,[],0
